stimulus_filename,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome_image.started,welcome_key_resp.started,welcome.stopped,welcome_key_resp.keys,welcome_key_resp.rt,welcome_key_resp.duration,instruction.started,instruction_image.started,instruction_key_resp.started,instruction.stopped,instruction_key_resp.keys,instruction_key_resp.rt,instruction_key_resp.duration,start.started,start_image.started,key_resp.started,start.stopped,key_resp.keys,key_resp.rt,key_resp.duration,block_info.started,block_text.started,block_info.stopped,img_presentation.started,ISI_text.started,stimulus_image.started,ISI_text.stopped,text.started,stimulus_image.stopped,text.stopped,img_presentation.stopped,evaluation.started,horizontal_polygon.started,vertical_polygon.started,ha_text.started,la_text.started,negative_text.started,positive_text.started,mouse.started,evaluation.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,rest.started,rest.stopped,key_resp_2.keys,rest_image.started,key_resp_2.started,key_resp_2.rt,key_resp_2.duration,block_text.stopped,end.started,end_image.started,key_resp_3.started,end.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
neu_145.jpg,0,12,12,243,74.34788992478752,,,,,,,,,,,,,,,,,,,,,,,74.31864226924517,,74.31869073641428,74.31869700863535,74.34788992478752,75.3312645454971,75.3479038947371,76.33126197958882,76.33126197958882,76.58126761033236,76.56485035476544,76.5648589077955,76.58126761033236,76.58126761033236,76.58126761033236,76.58126761033236,76.58126761033236,76.58126761033236,0.012623915581571055,80.08164636700167,[61.0],[-239.0],[1],[0],[0],[3.500096506686532],80.0820483594016,80.08505902588513,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neu_12.jpg,0,13,13,215,80.1146861508496,,,,,,,,,,,,,,,,,,,,,,,80.0852862513766,,80.08531590187886,80.085322744304,80.1146861508496,81.09805022282126,81.11470126120184,82.09809441347534,82.09809441347534,82.34808293816059,82.3315875649223,82.33159583285124,82.34808293816059,82.34808293816059,82.34808293816059,82.34808293816059,82.34808293816059,82.34808293816059,0.012845724155340577,84.59856098125056,[126.0],[135.0],[1],[0],[0],[2.250155593867021],84.59893132744037,84.60206116613881,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_25.jpg,0,14,14,110,84.6314428191472,,,,,,,,,,,,,,,,,,,,,,,84.60228753632691,,84.60231747193029,84.60232459945473,84.6314428191472,85.61481173783613,85.63146334641897,86.61481801005903,86.61481801005903,86.86482677691492,86.84843717614422,86.84845684811262,86.86482677691492,86.86482677691492,86.86482677691492,86.86482677691492,86.86482677691492,86.86482677691492,0.01266297441907227,90.48197007066847,[-181.0],[-132.0],[1],[0],[0],[3.616727901608101],90.48234754438272,90.48538558056134,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_139.jpg,0,15,15,44,90.51490607775486,,,,,,,,,,,,,,,,,,,,,,,90.48561081034677,,90.48564103105127,90.48564815857571,90.51490607775486,91.49827300073775,91.51492774543112,92.49828240906936,92.49828240906936,92.74828547390644,92.73183685723052,92.73184484005833,92.74828547390644,92.74828547390644,92.74828547390644,92.74828547390644,92.74828547390644,92.74828547390644,0.012689488810792682,95.7486814791846,[-198.0],[92.0],[1],[0],[0],[3.0001128999938373],95.74907748446276,95.75214232013604,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neu_6.jpg,0,16,16,340,95.78169503374193,,,,,,,,,,,,,,,,,,,,,,,95.75237040092907,,95.75240062163539,95.7524074640587,95.78169503374193,96.76505026758241,96.7817249693453,97.76506024611626,97.76506024611626,98.01506530665938,97.99859445210677,97.9986027200357,98.01506530665938,98.01506530665938,98.01506530665938,98.01506530665938,98.01506530665938,98.01506530665938,0.012708875678072218,101.11554230913134,[21.0],[-246.0],[1],[0],[0],[3.100182778245653],101.11591921264335,101.1189709336686,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neu_111.jpg,0,17,17,206,101.14846463136928,,,,,,,,,,,,,,,,,,,,,,,101.11919587835291,,101.11922638415854,101.1192337967841,101.14846463136928,102.13184010738041,102.14849086065988,103.1318660515717,103.1318660515717,103.38184687853027,103.36537573887472,103.3653845770059,103.38184687853027,103.38184687853027,103.38184687853027,103.38184687853027,103.38184687853027,103.38184687853027,0.012664685023992206,107.36569334138221,[-207.0],[24.0],[1],[0],[0],[3.9835394090823684],107.36610958883102,107.3690409972387,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neu_30.jpg,0,18,18,308,107.39860226387282,,,,,,,,,,,,,,,,,,,,,,,107.36924541464941,,107.3692724992452,107.36927877146627,107.39860226387282,108.38197431867411,108.39862222094234,109.38197745478465,109.38197745478465,109.63199534487103,109.61559376986042,109.61560203778936,109.63199534487103,109.63199534487103,109.63199534487103,109.63199534487103,109.63199534487103,109.63199534487103,0.012771882997185457,111.33232882750235,[27.0],[-164.0],[1],[0],[0],[1.7000403988113248],111.33279211661647,111.33581276163386,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neu_99.jpg,0,19,19,383,111.36539911715772,,,,,,,,,,,,,,,,,,,,,,,111.33601575354078,,111.33604226793432,111.33604854015539,111.36539911715772,112.34872270478809,112.36541109139944,113.34873097271702,113.34873097271702,113.59880075118417,113.58226261279742,113.5822714509286,113.59880075118417,113.59880075118417,113.59880075118417,113.59880075118417,113.59880075118417,113.59880075118417,0.012805524915165734,117.36581907091931,[32.0],[-108.0],[1],[0],[0],[3.766701002328773],117.36623588857037,117.36925510808396,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_78.jpg,0,20,20,168,117.39882150653648,,,,,,,,,,,,,,,,,,,,,,,117.36948005276645,,117.3695094181694,117.36951654569384,117.39882150653648,118.38209776740405,118.39887425022062,119.38219327623665,119.38219327623665,119.63212421052049,119.61572748222534,119.61573575015427,119.63212421052049,119.63212421052049,119.63212421052049,119.63212421052049,119.63212421052049,119.63212421052049,0.012660408508963883,121.01588012529646,[-38.0],[-154.0],[1],[0],[0],[1.383461975652608],121.01629152602982,121.01935750210578,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neu_16.jpg,0,21,21,259,121.04894157682065,,,,,,,,,,,,,,,,,,,,,,,121.01958387229388,,121.01961380789726,121.01962093542352,121.04894157682065,122.03224891369427,122.04895725737515,123.03227371748108,123.03227371748108,123.28220436666379,123.26580621286485,123.2658147658949,123.28220436666379,123.28220436666379,123.28220436666379,123.28220436666379,123.28220436666379,123.28220436666379,0.012638740834518103,125.38279369892734,[-17.0],[-43.0],[1],[0],[0],[2.1002865550071874],125.3832196398107,125.38615903104437,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_150.jpg,0,22,22,57,125.4156547244529,,,,,,,,,,,,,,,,,,,,,,,125.38638796714258,,125.38641733254372,125.38642417496885,125.4156547244529,126.39901337950505,126.4156769623296,127.39903191106896,127.39903191106896,127.66570112463887,127.63257695089669,127.63258521882562,127.66570112463887,127.66570112463887,127.66570112463887,127.66570112463887,127.66570112463887,127.66570112463887,0.02932997845528007,130.53294099635423,[-268.0],[229.0],[1],[0],[0],[2.866937094462628],130.5333424185519,130.53632143882533,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neu_158.jpg,0,23,23,257,130.56579232844706,,,,,,,,,,,,,,,,,,,,,,,130.53655180042733,,130.536578599922,130.5365851572442,130.56579232844706,131.54914129006647,131.5657877668309,132.54914157516578,132.54914157516578,132.81581506525072,132.78273707786866,132.7827453457976,132.81581506525072,132.81581506525072,132.81581506525072,132.81581506525072,132.81581506525072,132.81581506525072,0.02928122618504858,138.1995133896271,[38.0],[157.0],[1],[0],[0],[5.383399823636864],138.19994560273153,138.20311278965892,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neu_32.jpg,0,24,24,310,138.232609338369,,,,,,,,,,,,,,,,,,,,,,,138.20333944494814,,138.20336852524997,138.2033756527744,138.232609338369,139.21596229140232,139.23263328685243,140.2159813931703,140.2159813931703,140.4826557385568,140.44951018223946,140.4495184501684,140.4826557385568,140.4826557385568,140.4826557385568,140.4826557385568,140.4826557385568,140.4826557385568,0.029336535777474637,142.21640704895253,[17.0],[20.0],[1],[0],[0],[1.7334465374333377],142.21680134362396,142.2199166421724,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_66.jpg,0,25,25,155,142.24935702598668,,,,,,,,,,,,,,,,,,,,,,,142.22015071008718,,142.22017722448072,142.2201834967018,142.24935702598668,143.2326364229648,143.24763986270773,144.232726799979,144.232726799979,144.49940114536548,144.46631774106572,144.46632572389353,144.49940114536548,144.49940114536548,144.49940114536548,144.49940114536548,144.49940114536548,144.49940114536548,0.029270107244883548,147.43324602590656,[-195.0],[128.0],[1],[0],[0],[2.933538682074868],147.43370389810116,147.43676018074257,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_122.jpg,0,26,26,26,147.46614154865165,,,,,,,,,,,,,,,,,,,,,,,147.436985410528,,147.43701506103025,147.4370221885565,147.46614154865165,148.44948480825224,148.46615437819673,149.44950619082556,149.44950619082556,149.71617939580938,149.68304695413826,149.6830552220672,149.71617939580938,149.71617939580938,149.71617939580938,149.71617939580938,149.71617939580938,149.71617939580938,0.02920995093700185,151.01668867171247,[-118.0],[46.0],[1],[0],[0],[1.3001511890561233],151.01712430602856,151.02014181493723,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neu_155.jpg,0,27,27,254,151.04954456541964,,,,,,,,,,,,,,,,,,,,,,,151.02036732982197,,151.02039698032422,151.02040410785048,151.04954456541964,152.03290806718906,152.04958134344815,153.03292232223976,153.03292232223976,153.29962802873524,153.26645481762353,153.26646308555246,153.29962802873524,153.29962802873524,153.29962802873524,153.29962802873524,153.29962802873524,153.29962802873524,0.029276949671839247,155.96678231313308,[34.0],[14.0],[1],[0],[0],[2.6668007591670175],155.9671880118458,155.97023659676233,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_187.jpg,0,28,28,97,155.99969950355444,,,,,,,,,,,,,,,,,,,,,,,155.9704404439708,,155.97046724346546,155.97047351568654,155.99969950355444,156.98301881466978,156.9996898101199,157.98303164421486,157.98303164421486,158.24976842672004,158.21655501636633,158.21656328429526,158.24976842672004,158.24976842672004,158.24976842672004,158.24976842672004,158.24976842672004,158.24976842672004,0.02937530951203371,161.5834660240871,[82.0],[367.0],[1],[0],[0],[3.3333377999169898],161.5838714376987,161.5869168865047,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_87.jpg,0,29,29,178,161.616438809202,,,,,,,,,,,,,,,,,,,,,,,161.5871458226011,,161.58717547310516,161.5871826006296,161.616438809202,162.59979290263982,162.61646047687827,163.59981086400148,163.59981086400148,163.86648435408642,163.8333778566066,163.8333858394344,163.86648435408642,163.86648435408642,163.86648435408642,163.86648435408642,163.86648435408642,163.86648435408642,0.029354212038015248,165.8335725805846,[-288.0],[354.0],[1],[0],[0],[1.9667797472229722],165.83397514318494,199.1009773547139,space,165.86650944297253,165.86650944297253,33.220424977242146,None,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_69.jpg,0,30,30,158,199.11726545953024,,,,,,,,,,,,,,,,,,,,,,,199.10159003674744,199.11726545953024,200.10079489007876,200.10080287290657,200.13397893502952,201.1006369441293,201.13397950522995,202.10064065044207,202.10064065044207,202.36731756173685,202.3342210427927,202.33422902562052,202.36731756173685,202.36731756173685,202.36731756173685,202.36731756173685,202.36731756173685,202.36731756173685,0.01594363154254097,206.80117741008144,[44.0],[34.0],[1],[0],[0],[4.433545667048747],206.80160791257913,206.80467673966632,None,,,,,200.13397893502952,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_114.jpg,0,31,31,17,206.83409403029873,,,,,,,,,,,,,,,,,,,,,,,206.80490510556047,,206.80493618156834,206.80494302399347,206.83409403029873,207.81743215808092,207.83411883408553,208.81745354065606,208.81745354065606,209.08413045195084,209.0509857509387,209.05099401886764,209.08413045195084,209.08413045195084,209.08413045195084,209.08413045195084,209.08413045195084,209.08413045195084,0.029241026944873738,210.1846365347228,[-131.0],[71.0],[1],[0],[0],[1.1001345961794868],210.18507216904072,210.1881147668355,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neu_143.jpg,0,32,32,241,210.21749556454233,,,,,,,,,,,,,,,,,,,,,,,210.18833942641686,,210.18836936202206,210.1883764895465,210.21749556454233,211.20084024964672,211.2175357637825,212.20086163222186,212.20086163222186,212.46756249200007,212.434402965735,212.43441180386617,212.46756249200007,212.46756249200007,212.46756249200007,212.46756249200007,212.46756249200007,212.46756249200007,0.029264405226058443,214.33469773165234,[330.0],[237.0],[1],[0],[0],[1.8667571957357723],214.3351054260711,214.3381534407854,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neu_170.jpg,0,33,33,271,214.36759182889182,,,,,,,,,,,,,,,,,,,,,,,214.33835842839835,,214.33838551299232,214.3383917852152,214.36759182889182,215.35092910137064,215.36766025313045,216.35094734783524,216.35094734783524,216.6176447864018,216.5845009406912,216.5845097788224,216.6176447864018,216.6176447864018,216.6176447864018,216.6176447864018,216.6176447864018,216.6176447864018,0.029306029971849057,220.1180626019068,[185.0],[-33.0],[1],[0],[0],[3.5000520309313288],220.11847656854843,220.1215676335123,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_62.jpg,0,34,34,151,220.15103196581003,,,,,,,,,,,,,,,,,,,,,,,220.1217977100132,,220.1218267903132,220.12183391783947,220.15103196581003,221.1344054461133,221.1510539185856,222.13443965823353,222.13443965823353,222.4010732341776,222.36794592432489,222.3679539071527,222.4010732341776,222.4010732341776,222.4010732341776,222.4010732341776,222.4010732341776,222.4010732341776,0.029313442597413086,225.8681624585297,[-205.0],[-16.0],[1],[0],[0],[3.4667362693217],225.86863030925815,225.8717510247243,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_4.jpg,0,35,35,126,225.9011782938942,,,,,,,,,,,,,,,,,,,,,,,225.87197539920635,,225.87200533480973,225.87201217723486,225.9011782938942,226.8845169918768,226.90119711055922,227.88453552344254,227.88453552344254,228.15124037463465,228.1180680188263,228.11807628675342,228.15124037463465,228.15124037463465,228.15124037463465,228.15124037463465,228.15124037463465,228.15124037463465,0.029279515580128646,232.58497791465197,[-307.0],[146.0],[1],[0],[0],[4.433376031958687],232.58539330679923,232.58847410812632,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_154.jpg,0,36,36,61,232.61796752072587,,,,,,,,,,,,,,,,,,,,,,,232.58869962301105,,232.588728988414,232.58873611593845,232.61796752072587,233.60132503537534,233.6179914692093,234.60135126466594,234.60135126466594,234.86801933783136,234.8349020065125,234.83491027444143,234.86801933783136,234.86801933783136,234.86801933783136,234.86801933783136,234.86801933783136,234.86801933783136,0.029340242090256652,236.70187587900364,[-382.0],[307.0],[1],[0],[0],[1.833508432859162],236.70229583276523,236.7053136267732,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
neg_189.jpg,0,37,37,99,236.734752870183,,,,,,,,,,,,,,,,,,,,,,,236.70551832928686,,236.70554569898195,236.70555197120302,236.734752870183,237.71808387044075,237.73475657649578,238.71809955099525,238.71809955099525,238.98480525749073,238.95163119107565,238.9516397441057,238.98480525749073,238.98480525749073,238.98480525749073,238.98480525749073,238.98480525749073,238.98480525749073,0.029327412545171683,240.91861621101452,[-345.0],[22.0],[1],[0],[0],[1.9334229310716182],240.91908263623918,240.9221181065077,None,,,,,,,,,,,,,ED32,001,2024-02-02_17h32.43.736,rating,2023.2.3,60.027125362353175,2024-02-02 17h32.55.207902 +0800,
