stimulus_filename,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome.started,welcome_image.started,welcome_key_resp.started,welcome.stopped,welcome_key_resp.keys,welcome_key_resp.rt,welcome_key_resp.duration,instruction.started,instruction_image.started,instruction_key_resp.started,instruction.stopped,instruction_key_resp.keys,instruction_key_resp.rt,instruction_key_resp.duration,start.started,start_image.started,key_resp.started,start.stopped,key_resp.keys,key_resp.rt,key_resp.duration,block_info.started,block_text.started,block_info.stopped,img_presentation.started,ISI_text.started,stimulus_image.started,ISI_text.stopped,text.started,stimulus_image.stopped,img_presentation.stopped,evaluation.started,horizontal_polygon.started,vertical_polygon.started,ha_text.started,la_text.started,negative_text.started,positive_text.started,mouse.started,evaluation.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,rest.started,rest.stopped,key_resp_2.keys,text.stopped,rest_image.started,key_resp_2.started,key_resp_2.rt,key_resp_2.duration,block_text.stopped,end.started,end_image.started,key_resp_3.started,end.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 76
neg_108.jpg,0.0,207.0,207.0,10.0,875.5312962487269,,,,,,,,,,,,,,,,,,,,,,,875.5011465336429,,875.5011798904588,875.5011870179833,875.5312962487269,876.5192684080448,876.5309521318286,877.5051906912249,877.5287143741361,877.7522261398271,877.7522335524527,877.824724756374,877.824724756374,877.824724756374,877.824724756374,877.824724756374,877.824724756374,0.0010676319434423,877.9668324909071,[-111.0],[-334.0],[1],[0],[0],[0.21155634066053608],877.9676641305032,877.9708834909134,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neg_109.jpg,0.0,197.0,197.0,11.0,840.0349525264082,,,,,,,,,,,,,,,,,,,,,,,840.0047802883455,,840.0048133600603,840.0048204875857,840.0349525264082,841.0229144220903,841.0346312175898,842.0088441178959,842.032361243485,842.2558986682652,842.2559063659919,842.3284483178904,842.3284483178904,842.3284483178904,842.3284483178904,842.3284483178904,842.3284483178904,0.0011072609804614,842.5410030822268,[-107.0],[-327.0],[1],[0],[0],[0.2822967393849467],842.5418042160163,842.5450463845063,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neg_11.jpg,0.0,189.0,189.0,12.0,816.9587855153868,,,,,,,,,,,,,,,,,,,,,,,816.9285505551061,,816.9285833417198,816.9285904692451,816.9587855153868,817.9467525428872,817.9584704787903,818.9326810982893,818.9562033556958,819.1797145511846,819.1797222489113,819.2522910003026,819.2522910003026,819.2522910003026,819.2522910003026,819.2522910003026,819.2522910003026,0.0011745448155124,819.5354555871099,[-101.0],[-277.0],[1],[0],[0],[0.3530713502295839],819.5362359085275,819.5394720898958,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neg_110.jpg,0.0,191.0,191.0,13.0,822.1809233793938,,,,,,,,,,,,,,,,,,,,,,,822.1506995380514,,822.1507306140593,822.1507380266848,822.1809233793938,823.1688975344186,823.1805672882538,824.1548340726476,824.1783218328346,824.4018618235232,824.4018689510476,824.4744157496634,824.4744157496634,824.4744157496634,824.4744157496634,824.4744157496634,824.4744157496634,0.0011520218358782,825.3221703940299,[-193.0],[-244.0],[1],[0],[0],[0.9174820792641185],825.3229150778225,825.3261945945424,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neg_111.jpg,0.0,241.0,241.0,14.0,1015.3996243509318,,,,,,,,,,,,,,,,,,,,,,,1015.3697112696718,,1015.3697417754784,1015.3697480476994,1015.3996243509318,1016.387634713783,1016.3992788085288,1017.3735350441866,1017.397040480635,1017.6206149685432,1017.6206220960684,1017.7049099237664,1017.7049099237664,1017.7049099237664,1017.7049099237664,1017.7049099237664,1017.7049099237664,0.0008951458421506,1018.8586118603724,[-282.0],[17.0],[1],[0],[0],[1.234283451398369],1018.8594457807768,1018.8626677070952,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neg_112.jpg,0.0,165.0,165.0,15.0,724.6071142961327,,,,,,,,,,,,,,,,,,,,,,,724.5765768436986,,724.576609060111,724.5766161876354,724.6071142961327,725.5950836044403,725.6067744557495,726.5810515037792,726.604528430129,726.8280752632409,726.828104913744,726.8888510971683,726.8888510971683,726.8888510971683,726.8888510971683,726.8888510971683,726.8888510971683,0.0015360528741439,727.0072130551171,[-138.0],[-193.0],[1],[0],[0],[0.17677858116076095],727.007950041183,727.0111052538696,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neg_113.jpg,0.0,131.0,131.0,16.0,564.8030057627466,,,,,,,,,,,,,,,,,,,,,,,564.772488267382,,564.7725207688945,564.7725278964199,564.8030057627466,565.7909861899934,565.8026203062045,566.7768574400952,566.8003796975026,567.0238906078894,567.0238983056161,567.0729442293996,567.0729442293996,567.0729442293996,567.0729442293996,567.0729442293996,567.0729442293996,0.001392647074681,567.9792922595934,[133.0],[-180.0],[1],[0],[0],[0.9536887649401251],567.9799263242012,567.9831280083499,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neg_114.jpg,0.0,314.0,314.0,17.0,1327.98627837432,,,,,,,,,,,,,,,,,,,,,,,1327.9568120463157,,1327.9568448329292,1327.9568519604543,1327.98627837432,1328.9742448316183,1328.9859496528752,1329.9601696807067,1329.9836927934166,1330.2071999974914,1330.207207410117,1330.315087915168,1330.315087915168,1330.315087915168,1330.315087915168,1330.315087915168,1330.315087915168,0.0003771173387576,1331.0575419333672,[-278.0],[-111.0],[1],[0],[0],[0.8448354953025046],1331.058556892901,1331.061783665937,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neg_115.jpg,0.0,129.0,129.0,18.0,555.9347723140709,,,,,,,,,,,,,,,,,,,,,,,555.9040960174525,,555.9041296593696,555.9041367868949,555.9347723140709,556.9227228057134,556.9344418820201,557.9086730287909,557.9321753291279,558.1557067667864,558.155714464513,558.2046779941093,558.2046779941093,558.2046779941093,558.2046779941093,558.2046779941093,558.2046779941093,0.0015984899910108,559.8755822118646,[-213.0],[-140.0],[1],[0],[0],[1.7181431714461723],559.8762473524812,559.8794202414292,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neg_116.jpg,0.0,236.0,236.0,19.0,992.6175230482768,,,,,,,,,,,,,,,,,,,,,,,992.5874833821764,,992.5875133177806,992.5875198751028,992.6175230482768,993.6054743952228,993.6171914758224,994.5914009549178,994.61492207192,994.8384828749812,994.838490572708,994.9227712728816,994.9227712728816,994.9227712728816,994.9227712728816,994.9227712728816,994.9227712728816,0.0009923652805809,995.1707763499608,[-136.0],[12.0],[1],[0],[0],[0.3286718370682138],995.1716533206144,995.174839609309,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neg_117.jpg,0.0,232.0,232.0,20.0,976.9158495909796,,,,,,,,,,,,,,,,,,,,,,,976.8858415710891,,976.8858737875016,976.8858806299248,976.9158495909796,977.9038077803488,977.91548779782,978.8897346251453,978.913257737855,979.1367700737474,979.1367780565752,979.2211040878065,979.2211040878065,979.2211040878065,979.2211040878065,979.2211040878065,979.2211040878065,0.0009185241233353,979.7984142112582,[-301.0],[-31.0],[1],[0],[0],[0.65804103116443],979.7992752162564,979.8024255822264,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neg_118.jpg,0.0,269.0,269.0,21.0,1125.781751198636,,,,,,,,,,,,,,,,,,,,,,,1125.752112954733,,1125.7521457413468,1125.7521528688712,1125.781751198636,1126.769736187499,1126.7814062264351,1127.7556445007294,1127.7791676134393,1128.0026779536247,1128.0026856513514,1128.0987969023208,1128.0987969023208,1128.0987969023208,1128.0987969023208,1128.0987969023208,1128.0987969023208,0.0005535948521355,1130.1700387936926,[-182.0],[-162.0],[1],[0],[0],[2.16299537366649],1130.1710169751989,1133.3683507677342,space,,1130.1923305552143,1130.1923305552143,3.164010903402413,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
neg_119.jpg,0.0,91.0,91.0,22.0,412.7731890456216,,,,,,,,,,,,,,,,,,,,,,,412.74240555103006,,412.7424716944606,412.7424782517837,412.7731890456216,413.7611623453431,413.7728500605417,414.7470874795336,414.770611732647,414.9941206473277,414.9941277748521,415.0431725582312,415.0431725582312,415.0431725582312,415.0431725582312,415.0431725582312,415.0431725582312,0.001670620542427,415.4671060453102,[-68.0],[-229.0],[1],[0],[0],[0.4718233263365619],415.4676574306304,415.47082518776097,,,,,,,,,,,,,,,ED30,1,2024-02-02_15h39.26.963,rating,2023.2.3,84.8943518798063,2024-02-02 15h39.39.794993 +0800,
