MaxPool1,MaxPool2,MaxPool3,MaxPool4,MaxPool5,classifing
0.8200942873954773,0.8949399590492249,0.9298112988471985,0.92412269115448,0.9708117246627808,0.8154686689376831
0.793437123298645,0.8706748485565186,0.9044301509857178,0.9147731065750122,0.9050873517990112,0.7835361361503601
0.7766242027282715,0.8765442371368408,0.9322452545166016,0.9383598566055298,0.9374909996986389,0.8174822330474854
0.8986222743988037,0.9203230142593384,0.9393714070320129,0.9748561382293701,0.9717244505882263,0.9634125828742981
0.869500994682312,0.9300426840782166,0.9371345639228821,0.9475906491279602,0.9395545721054077,0.9196627140045166
0.8578527569770813,0.8941947221755981,0.9103150367736816,0.9245283007621765,0.9308549165725708,0.9190384745597839
0.807155966758728,0.8863604664802551,0.9124704003334045,0.9160850644111633,0.9533050060272217,0.9267839193344116
0.8345472812652588,0.9211656451225281,0.9119166731834412,0.9317083954811096,0.9822664260864258,0.9191677570343018
0.7942220568656921,0.8829320669174194,0.9194267988204956,0.912459135055542,0.8763574361801147,0.7399096488952637
0.8624948263168335,0.8968378901481628,0.928154706954956,0.9365196228027344,0.9400379657745361,0.9026527404785156
0.7510800361633301,0.8441658616065979,0.9039819240570068,0.9319833517074585,0.9535672068595886,0.896840512752533
0.8254921436309814,0.894877552986145,0.9232797026634216,0.934048056602478,0.8962101340293884,0.8095026016235352
0.8137965798377991,0.8699522614479065,0.9309078454971313,0.9589338302612305,0.9736641049385071,0.9172160625457764
0.8126630783081055,0.8766066431999207,0.9195380210876465,0.9303402900695801,0.9609841108322144,0.9364045262336731
0.8527005910873413,0.9024136662483215,0.9171363711357117,0.9387742877006531,0.972883939743042,0.8583829402923584
0.7421321868896484,0.8461357355117798,0.8804511427879333,0.8515317440032959,0.7952176332473755,0.37687385082244873
0.8876122832298279,0.9430780410766602,0.947200357913971,0.9296802878379822,0.9104406833648682,0.7049422264099121
0.8138259649276733,0.8868856430053711,0.9172999262809753,0.9074504375457764,0.8546311855316162,0.6339982748031616
